"	PUNCT	O
Cause	ADP	O
baby	NOUN	B-noun.person
tonight	NOUN	B-noun.time
,	PUNCT	O
The	DET	O
dj	NOUN	B-noun.person
got	VERB	B-verb.possession
us	PRON	O
fallin	VERB	B-verb.motion
in	ADP	O
love	NOUN	B-noun.feeling
again	ADV	O
"	PUNCT	O

@Littlesapling	PROPN	O
You	PRON	O
said	VERB	B-verb.communication
that	DET	O
last	ADJ	O
week	NOUN	B-noun.time
Ash	PROPN	B-noun.person
.	PUNCT	O
I	PRON	O
think	VERB	B-verb.cognition
you	PRON	O
need	VERB	B-verb.stative
a	DET	O
12	NUM	O
step	NOUN	B-noun.quantity
program	NOUN	B-noun.act
.	PUNCT	O

How	ADV	O
to	PART	O
Write	VERB	B-verb.communication
a	DET	O
Resume	NOUN	B-noun.communication
After	ADP	O
Being	AUX	O
Fired	VERB	B-verb.competition
:	PUNCT	O
Dealing	VERB	B-verb.social
with	ADP	O
how	ADV	O
to	PART	O
write	VERB	B-verb.communication
a	DET	O
resume	NOUN	B-noun.communication
after	ADP	O
being	AUX	O
fired	NOUN	B-verb.competition
is	VERB	B-verb.stative
something	NOUN	B-noun.artifact
many	NOUN	B-noun.quantity
of	ADP	O
...	PUNCT	O
http://bit.ly/amRxFJ	X	O

Amber	PROPN	B-noun.person
Le	PROPN	I-noun.person
Bon	PROPN	I-noun.person
is	AUX	O
to	PART	O
walk	VERB	B-verb.motion
in	ADP	O
Giles	PROPN	B-noun.person
Deacon	PROPN	I-noun.person
's	PART	O
Monday	PROPN	B-noun.time
LFW	PROPN	B-noun.communication
show	NOUN	I-noun.communication

@KFSH	PROPN	O
totally	INTJ	O
!	PUNCT	O
I	PRON	O
can	AUX	O
go	VERB	B-verb.motion
a	DET	O
week	NOUN	B-noun.time
w/o	ADP	O
tv	NOUN	B-noun.communication
,	PUNCT	O
phones	NOUN	B-noun.communication
or	CONJ	O
a	DET	O
computer	NOUN	B-noun.communication
.	PUNCT	O
I	PRON	O
get	VERB	B-verb.possession
some	DET	O
time	NOUN	B-noun.time
to	PART	O
myself	PRON	O
and	CONJ	O
God	PROPN	B-noun.person
.	PUNCT	O
Brings	VERB	B-verb.motion
peace	NOUN	B-noun.state
into	ADP	O
my	PRON	O
life	NOUN	B-noun.state
.	PUNCT	O

last	ADJ	O
day	NOUN	B-noun.time
of	ADP	O
sorting	VERB	B-verb.social
pope	PROPN	B-noun.person
visit	NOUN	B-noun.act
to	PART	O
birmingham	PROPN	B-noun.location
stuff	NOUN	B-noun.substance
out	PART	O
.....	PUNCT	O
hope	VERB	B-verb.emotion
it	PRON	O
goes	VERB	B-verb.motion
ok	ADJ	O
on	ADP	O
sunday	PROPN	B-noun.time
!!	PUNCT	O

Lmao	INTJ	O
..	PUNCT	O
They	PRON	O
#Hurrt	VERB	B-verb.emotion
!	PUNCT	O
RT	X	O
@_sofucKENNrude	PROPN	O
y	ADV	O
every	DET	O
nigga	NOUN	B-noun.person
tryna	VERB	B-verb.change
grow	VERB	B-verb.change
they	PRON	O
hair	NOUN	B-noun.body
out	PART	O
.	PUNCT	O
should	AUX	O
of	NOUN	B-verb.possession
did	VERB	B-verb.social
that	DET	O
a	DET	O
long	ADJ	O
time	NOUN	B-noun.time
ago	ADP	O
.	PUNCT	O
-_-	INTJ	O
skimp	ADJ	O
ass	ADJ	O
braids	NOUN	B-noun.body
.	PUNCT	O

RT	X	O
@TomsTop5	PROPN	O
:	PUNCT	O
Check	VERB	B-verb.perception
us	PRON	O
out	PART	O
-	PUNCT	O
we	PRON	O
're	AUX	O
FEATURED	VERB	B-verb.stative
on	ADP	O
iTunes	PROPN	B-noun.artifact
this	DET	O
week	NOUN	B-noun.time
!	PUNCT	O
Make	VERB	B-verb.social
sure	ADJ	O
to	PART	O
subscribe	VERB	B-verb.possession
so	ADP	O
Jobs	PROPN	B-noun.person
knows	VERB	B-verb.cognition
you	PRON	O
love	VERB	B-verb.emotion
us	PRON	O
http://twitpic.com/2pdr8h	X	O

just	ADV	O
about	ADV	O
off	ADV	O
work	NOUN	B-noun.act
!	PUNCT	O
going	VERB	B-verb.motion
to	PART	O
alderwood	PROPN	B-noun.location
again	ADV	O
:)	INTJ	O
yay	INTJ	O
.	PUNCT	O
hopefully	ADV	O
we	PRON	O
got	VERB	B-verb.possession
cody	PROPN	B-noun.person
's	PART	O
ipod	NOUN	B-noun.artifact
in	ADP	O
the	DET	O
mail	NOUN	B-noun.communication
today	NOUN	B-noun.time
.	PUNCT	O

@justinbieber	PROPN	O
I	PRON	O
have	VERB	B-verb.possession
chance	NOUN	B-noun.state
with	ADP	O
you	PRON	O
?	PUNCT	O
webcam	NOUN	B-noun.artifact
enters	VERB	B-verb.motion
Sunday	PROPN	B-noun.time
7:00	NUM	O
pm	ADJ	O
?	PUNCT	O
please	INTJ	O
?	PUNCT	O
to	PART	O
talk	VERB	B-verb.communication
right	ADV	O
!	PUNCT	O
kisses	NOUN	B-noun.act
on	ADP	O
the	DET	O
chin	NOUN	B-noun.body

Its	PRON	O
stupid	ADJ	O
I	PRON	O
hate	VERB	B-verb.emotion
getn	VERB	B-verb.social
a	DET	O
attitude	NOUN	B-noun.relation
from	ADP	O
ppl	NOUN	B-noun.group
when	ADV	O
I	PRON	O
'm	AUX	O
jus	ADV	O
tryna	VERB	B-verb.stative
be	VERB	B-verb.stative
nice	ADJ	O
n	CONJ	O
shit	NOUN	B-noun.attribute
.	PUNCT	O
WTF	INTJ	O
now	ADV	O
I	PRON	O
'm	VERB	B-verb.stative
mad	ADJ	O
so	ADP	O
dnt	VERB	B-verb.stative
talk	VERB	B-verb.communication
to	PART	O
me	PRON	O
right	ADV	O
now	ADV	O

RT	X	O
@DamnTeenQuotes	PROPN	O
:	PUNCT	O
I	PRON	O
remember	VERB	B-verb.cognition
when	ADV	O
i	PRON	O
was	VERB	B-verb.stative
your	PRON	O
age	NOUN	B-noun.attribute
,	PUNCT	O
spencer	PROPN	B-noun.person
from	ADP	O
iCarly	PROPN	B-noun.person
was	VERB	B-verb.stative
Crazy	PROPN	B-noun.person
Steve	PROPN	I-noun.person
,	PUNCT	O
Carly	PROPN	B-noun.person
was	VERB	B-verb.stative
Megan	PROPN	B-noun.person
and	CONJ	O
Josh	PROPN	B-noun.person
was	VERB	B-verb.stative
fat	NOUN	B-noun.attribute
.	PUNCT	O
#damnteenquotes	NOUN	B-noun.communication

@itzkeving	PROPN	O
im	PRON	O
getting	VERB	B-verb.possession
mine	PRON	O
off	ADV	O
this	DET	O
monday	PROPN	B-noun.time
:'	INTJ	O
)	PUNCT	O

Israel	PROPN	B-noun.location
grinds	VERB	B-verb.motion
to	PART	O
a	DET	O
halt	NOUN	B-noun.state
for	ADP	O
Yom	PROPN	B-noun.relation
Kippur	PROPN	I-noun.relation
fasting	ADJ	O
day	NOUN	B-noun.time
(	PUNCT	O
wwrn.org	X	O
)	PUNCT	O
http://bit.ly/cqlwCZ	X	O

#Fancyflow	NOUN	B-noun.location
..	PUNCT	O
im	PRON	O
in	ADP	O
the	DET	O
hair	NOUN	B-noun.location
salon	NOUN	I-noun.location
right	ADV	O
now	ADV	O
..	PUNCT	O
smh	INTJ	O
..	PUNCT	O
Friday	PROPN	B-noun.time
,	PUNCT	O
its	PRON	O
packed	ADJ	O
in	ADP	O
here	ADV	O
RT	X	O
@neimanMarcus203	PROPN	O
:	PUNCT	O
Where	ADV	O
is	VERB	B-verb.stative
@ihavesuperpower	PROPN	O
???	PUNCT	O

@vogueglamGIRL	PROPN	O
Ah	INTJ	O
I	PRON	O
know	VERB	B-verb.cognition
!	PUNCT	O
She	PRON	O
is	VERB	B-verb.stative
simply	ADV	O
the	DET	O
best	ADJ	O
in	ADP	O
The	DET	O
Sept	PROPN	B-noun.time
Issue	NOUN	B-noun.communication
.	PUNCT	O
My	PRON	O
boyfriend	NOUN	B-noun.person
's	AUX	O
aunt	NOUN	B-noun.person
worked	VERB	B-verb.creation
for	ADP	O
Anna	PROPN	B-noun.person
Wintor	PROPN	I-noun.person
in	ADP	O
NY	PROPN	B-noun.location
.	PUNCT	O

Reduced	NOUN	B-noun.quantity
Sodium	NOUN	B-noun.substance
labels	NOUN	B-noun.communication
may	AUX	O
only	ADV	O
have	VERB	B-verb.possession
25%	NUM	O
less	ADJ	O
sodium	NOUN	B-noun.substance
than	ADP	O
the	DET	O
original	NOUN	B-noun.attribute
..	PUNCT	O
go	VERB	B-verb.motion
for	ADP	O
"	PUNCT	O
Low	NOUN	B-noun.quantity
Sodium	NOUN	B-noun.substance
"	PUNCT	O
labels	NOUN	B-noun.communication
which	DET	O
have	VERB	B-verb.possession
no	ADV	O
more	ADV	O
than	ADP	O
140	NUM	O
mg	NOUN	B-noun.quantity
per	ADP	O
serving	NOUN	B-noun.quantity

@Infamous__Kid	PROPN	O
lol	INTJ	O
you	PRON	O
always	ADV	O
got	VERB	B-verb.possession
problems	NOUN	B-noun.relation
with	ADP	O
ur	PRON	O
hair	NOUN	B-noun.body
you	PRON	O
said	VERB	B-verb.communication
somethin	NOUN	B-noun.communication
last	ADJ	O
time	NOUN	B-noun.time
like	ADP	O
they	PRON	O
didnt	VERB	O
cut	VERB	B-verb.body
it	PRON	O
right	ADV	O
ha	INTJ	O

Going	VERB	B-verb.motion
now	ADV	O
.	PUNCT	O
Be	VERB	B-verb.stative
back	ADV	O
later	ADV	O
tonight	NOUN	B-noun.time
.	PUNCT	O
Thanks	NOUN	B-noun.communication
for	ADP	O
all	DET	O
the	DET	O
Friday	PROPN	B-noun.act
Fucking	PROPN	I-noun.act
,	PUNCT	O
appreciate	VERB	B-verb.emotion
it	PRON	O
.	PUNCT	O
Make	VERB	B-verb.social
love	NOUN	B-noun.relation
,	PUNCT	O
not	ADV	O
war	NOUN	B-noun.act
:	PUNCT	O
condoms	NOUN	B-noun.artifact
are	VERB	B-verb.stative
cheaper	ADJ	O
than	ADP	O
guns	NOUN	B-noun.artifact
.	PUNCT	O
XOXO	INTJ	O

Awesome	ADJ	O
tennis	NOUN	B-noun.act
practice	NOUN	I-noun.act
today~	NOUN	B-noun.time
So	ADV	O
happy	ADJ	O
to	PART	O
play	VERB	B-verb.motion
again	NOUN	O
:)	INTJ	O

Sleeping	VERB	B-verb.stative
later	ADV	O
and	CONJ	O
later	ADV	O
everyday	NOUN	B-noun.time
,	PUNCT	O
waking	VERB	B-verb.stative
up	PART	O
earlier	ADV	O
and	CONJ	O
earlier	ADV	O
day	NOUN	B-noun.time
by	ADP	O
day	NOUN	B-noun.time
.	PUNCT	O
My	PRON	O
eyes	NOUN	B-noun.body
are	VERB	B-verb.stative
getting	VERB	B-verb.change
smaller	ADJ	O
and	CONJ	O
smaller	ADJ	O
.	PUNCT	O

RT	X	O
@WALuvsKatStacks	PROPN	O
:	PUNCT	O
Ah	INTJ	O
,	PUNCT	O
i	PRON	O
asked	VERB	B-verb.communication
for	ADP	O
a	DET	O
follow	NOUN	O
back	NOUN	O
-	PUNCT	O
when	ADV	O
i	PRON	O
already	ADV	O
hadd	VERB	B-verb.possession
one	NUM	O
so	ADP	O
they	PRON	O
call	VERB	B-verb.communication
me	PRON	O
thirsty	ADJ	O
lmao	INTJ	O
?	PUNCT	O
Fck	VERB	B-verb.emotion
you	PRON	O
#teamkatstacksbitch	NOUN	B-noun.person
...	PUNCT	O

chinese	PROPN	B-noun.food
food	NOUN	I-noun.food
..	PUNCT	O
stayin	VERB	B-verb.stative
in	ADP	O
for	ADP	O
tonight	NOUN	B-noun.time
but	CONJ	O
goin	VERB	B-verb.motion
to	PART	O
the	DET	O
archery	NOUN	B-noun.location
range	NOUN	I-noun.location
either	DET	O
tomorrow	NOUN	B-noun.time
or	CONJ	O
sunday	PROPN	B-noun.time

Think	VERB	B-verb.cognition
I	PRON	O
'm	AUX	O
going	VERB	B-verb.motion
to	PART	O
give	VERB	B-verb.possession
in	PART	O
and	CONJ	O
pull	VERB	B-verb.motion
the	DET	O
boots	NOUN	B-noun.artifact
out	PART	O
tonight	NOUN	B-noun.time
!	PUNCT	O
#bittersweet	NOUN	B-noun.feeling

nightmare	NOUN	B-noun.cognition
before	ADP	O
christmas	PROPN	B-noun.time
!!!	PUNCT	O

@hdscc	PROPN	O
Yo	INTJ	O
Man	INTJ	O
,	PUNCT	O
just	ADV	O
won	VERB	B-verb.competition
$1000	NUM	O
tonight	NOUN	B-noun.time
.	PUNCT	O
100%	NUM	O
Bonus	NOUN	B-noun.possession
,	PUNCT	O
Bonus	NOUN	B-noun.possession
Code	NOUN	B-noun.communication
:	PUNCT	O
win2bet	NOUN	B-noun.communication
!	PUNCT	O
Fantastic	ADJ	O
Place	NOUN	B-noun.location
to	PART	O
Play	VERB	B-verb.competition
http://bit.ly/aoDEls?=njq4	X	O

RT	X	O
@mrdaveyd	PROPN	O
:	PUNCT	O
PG&lt;E	PROPN	B-noun.group
donated	VERB	B-verb.possession
35G	NUM	O
to	PART	O
state	NOUN	B-noun.person
committe	NOUN	I-noun.person
chairman	NOUN	I-noun.person
investigating	VERB	B-verb.communication
them	PRON	O
1day	NOUN	B-noun.time
after	ADP	O
explosion	NOUN	B-noun.event
in	ADP	O
#sanBrunofire	X	O
-Who	PRON	O
is	AUX	O
still	ADV	O
defendi	VERB	B-verb.communication
...	PUNCT	O

I	PRON	O
called	VERB	B-verb.communication
my	PRON	O
sister	NOUN	B-noun.person
and	CONJ	O
she	PRON	O
asked	VERB	B-verb.communication
why	ADV	O
i	PRON	O
want	VERB	B-verb.emotion
a	DET	O
mcdonalds	NOUN	B-noun.artifact
at	ADP	O
this	DET	O
time	NOUN	B-noun.time
of	ADP	O
nigh	NOUN	B-noun.time
t.i	NOUN	O
said	VERB	B-verb.communication
'	PUNCT	O
blame	VERB	B-verb.communication
rose	PROPN	B-noun.person
'	PUNCT	O
she	PRON	O
said	VERB	B-verb.communication
'	PUNCT	O
who	PRON	B-noun.group
's	VERB	B-verb.stative
rose	PROPN	B-noun.person
?'	PUNCT	O
lmao	INTJ	O

Fresh	ADJ	O
out	PART	O
the	DET	O
psych	NOUN	B-noun.location
ward	NOUN	I-noun.location
today	NOUN	B-noun.time

@IzzieZac	PROPN	O
Told	VERB	B-verb.communication
you	PRON	O
!!	PUNCT	O
:o	INTJ	O
))	INTJ	O
When	ADV	O
's	PRON	O
she	PRON	O
back	ADV	O
again	ADV	O
?	PUNCT	O

Today	NOUN	B-noun.time
was	VERB	B-verb.stative
awesome	ADJ	O
,	PUNCT	O
I	PRON	O
finally	ADV	O
get	VERB	B-verb.possession
to	PART	O
relax	VERB	B-verb.change
:)	INTJ	O

#yesterday	NOUN	B-noun.time

My	PRON	O
#twitter	NOUN	B-noun.attribute
age	NOUN	I-noun.attribute
is	VERB	B-verb.stative
458	NUM	O
days	NOUN	B-noun.time
0	NUM	O
hours	NOUN	B-noun.time
3	NUM	O
minutes	NOUN	B-noun.time
49	NUM	O
seconds	NOUN	B-noun.time
.	PUNCT	O
Find	VERB	B-verb.possession
out	PART	O
yours	PRON	O
at	ADP	O
http://twitter.seocoder.org/	X	O
#twittertime	NOUN	B-noun.location

ugh	INTJ	O
so	INTJ	O
this	DET	O
chick	NOUN	B-noun.person
onFB	PROPN	B-noun.location
jus	ADV	O
wrote	VERB	B-verb.communication
this	DET	O
long	ADJ	O
status	NOUN	B-noun.communication
cussin	VERB	B-verb.communication
me	PRON	O
out	PART	O
,	PUNCT	O
but	CONJ	O
im	PRON	O
not	ADV	O
even	ADV	O
gonna	VERB	O
stoop	VERB	B-verb.motion
to	PART	O
her	PRON	O
leve	NOUN	B-noun.location
but	CONJ	O
i	PRON	O
wanna	VERB	O
bomb	VERB	B-verb.social
her	PRON	O
ass	NOUN	B-noun.body
out	PART	O
so	ADV	O
bad	ADJ	O

pulling	VERB	B-verb.motion
an	DET	O
all	DET	O
nighter	NOUN	B-noun.act
tonight	NOUN	B-noun.time
....	PUNCT	O
good	ADJ	O
times	NOUN	B-noun.time
are	AUX	O
approaching	VERB	B-verb.motion

It	PRON	O
's	VERB	B-verb.stative
official	NOUN	B-noun.communication
.	PUNCT	O
Next	ADJ	O
book	NOUN	B-noun.act
club	NOUN	I-noun.act
selection	NOUN	I-noun.act
is	VERB	B-verb.stative
"	PUNCT	O
Not	PROPN	B-noun.communication
a	PROPN	I-noun.communication
Genuine	PROPN	I-noun.communication
Black	PROPN	I-noun.communication
Man	PROPN	I-noun.communication
"	PUNCT	O
by	ADP	O
@BrianCopie	PROPN	O
I	PRON	O
saw	VERB	B-verb.perception
the	DET	O
show	NOUN	B-noun.act
a	DET	O
few	ADJ	O
years	NOUN	B-noun.time
ago	ADV	O
and	CONJ	O
it	PRON	O
was	VERB	B-verb.stative
fantastic	ADJ	O
.	PUNCT	O

@FirstLadyEve	PROPN	O
have	VERB	B-verb.possession
a	DET	O
dating	NOUN	B-noun.act
show	NOUN	I-noun.act
with	ADP	O
@ogochocinco	PROPN	O
evry	ADJ	O
week	NOUN	B-noun.time
'll	AUX	O
compete	VERB	B-verb.competition
with	ADP	O
sum	DET	O
hawt	ADJ	O
dude	NOUN	B-noun.person
2	PART	O
keep	VERB	B-verb.stative
ur	PRON	O
intrest	NOUN	B-noun.relation
like	ADP	O
@willdemps	PROPN	O
my$	PRON	O
on	ADP	O
will	VERB	B-verb.communication

RT	X	O
@twitter	PROPN	O
:	PUNCT	O
#AskEv	NOUN	B-noun.person
your	PRON	O
big	ADJ	O
questions	NOUN	B-noun.communication
about	ADP	O
the	DET	O
new	ADJ	O
Twitter	X	O
.	PUNCT	O
com	X	O
today	NOUN	B-noun.time
at	ADP	O
1pm	NUM	O
PST	PROPN	B-noun.time
.	PUNCT	O
'll	AUX	O
be	AUX	O
responding	VERB	B-verb.communication
from	ADP	O
his	PRON	O
own	ADJ	O
account	NOUN	B-noun.artifact
(@ev)	PROPN	O
.	PUNCT	O
Make	VERB	B-verb.social
...	PUNCT	O

I	PRON	O
need	VERB	B-verb.emotion
a	DET	O
syringe	NOUN	B-noun.artifact
of	ADP	O
anything	NOUN	B-noun.substance
you	PRON	O
want	VERB	B-verb.emotion
but	CONJ	O
which	DET	O
will	AUX	O
switch	VERB	B-verb.change
me	PRON	O
off	PART	O
till	ADP	O
tomorrow	NOUN	B-noun.time
noon	NOUN	I-noun.time
,	PUNCT	O
anyone	NOUN	B-noun.person
??	PUNCT	O

RT	X	O
@high_n_fly	PROPN	O
:	PUNCT	O
#FACT	NOUN	B-noun.communication
when	ADV	O
you	PRON	O
are	VERB	B-verb.stative
comfortable	ADJ	O
with	ADP	O
yourself	PRON	O
nothing	NOUN	B-noun.quantity
else	ADV	O
matters	VERB	B-verb.stative
nobody	NOUN	B-noun.person
can	AUX	O
tell	VERB	B-verb.communication
you	PRON	O
about	ADP	O
yourself	PRON	O
#HnF	X	O

@SoccerByIves	PROPN	O
Let	VERB	B-verb.social
's	AUX	O
hope	VERB	B-verb.emotion
the	DET	O
Serie	PROPN	B-noun.group
A	PROPN	I-noun.group
continues	VERB	B-verb.stative
to	PART	O
be	VERB	B-verb.stative
on	ADP	O
the	DET	O
tv	NOUN	B-noun.communication
schedule	NOUN	I-noun.communication
next	ADJ	O
week	NOUN	B-noun.time
.	PUNCT	O
This	DET	O
strike	NOUN	B-noun.act
has	VERB	B-verb.possession
fans	NOUN	B-noun.group
of	ADP	O
Calcio	PROPN	B-noun.group
worried	VERB	B-verb.emotion
....	PUNCT	O

RT	X	O
@JeremiahBonds	PROPN	O
:	PUNCT	O
who	PRON	B-noun.group
thinks	VERB	B-verb.cognition
they	PRON	O
deserve	VERB	B-verb.stative
a	DET	O
#ff	X	O
follow	NOUN	B-noun.time
friday	NOUN	I-noun.time
?	PUNCT	O
lol	INTJ	O
&lt;	CONJ	O
&lt;	CONJ	O
@Ms_GudBitch	PROPN	O
Duhhh	INTJ	O
Lol	INTJ	O
:)	INTJ	O

http://bit.ly/aTTQYq	X	O
When	ADV	O
Pepsi	PROPN	B-noun.food
to	PART	O
ring	VERB	B-verb.communication
usually	ADV	O
confirm	VERB	B-verb.communication
to	PART	O
,	PUNCT	O
winning	VERB	B-verb.possession
a	DET	O
Nokia	PROPN	B-noun.artifact
5800	NUM	O
?	PUNCT	O

Just	ADV	O
tried	VERB	B-verb.social
to	PART	O
watch	VERB	B-verb.perception
The	PROPN	B-noun.communication
Inbetweeners	PROPN	I-noun.communication
for	ADP	O
the	DET	O
first	ADJ	O
time	NOUN	B-noun.time
,	PUNCT	O
not	ADV	O
entirely	ADV	O
sure	ADJ	O
about	ADP	O
it	PRON	O
.	PUNCT	O

WEDNESDAY	PROPN	B-noun.time
NITES	NOUN	I-noun.time
WE	PRON	O
CRANK	VERB	B-verb.change
IT	PRON	O
UP	PART	O
AT	ADP	O
VISIONS	PROPN	B-noun.artifact
LOUNGE	PROPN	I-noun.artifact
!!!!!	PUNCT	O
18+	NUM	O
NO	DET	O
COLLEGE	NOUN	B-noun.artifact
ID	NOUN	I-noun.artifact
NEEDED	VERB	B-verb.stative
!	PUNCT	O
LADIES	NOUN	B-noun.group
FREE	ADJ	O
B4	ADP	O
11PM	NUM	O
!	PUNCT	O
VISIONS	PROPN	B-noun.artifact
LOUNGE	PROPN	I-noun.artifact
(	PUNCT	O
247	NUM	O
1ST	PROPN	B-noun.location
AVE	NOUN	I-noun.location
HKY	PROPN	O
)	PUNCT	O

Today	NOUN	B-noun.time
I	PROPN	B-noun.person
justt	ADV	O
felt	VERB	B-verb.emotion
special	ADJ	O
forr	ADP	O
no	DET	O
reason	NOUN	B-noun.motive
&lt;	INTJ	O
3	INTJ	O
.	PUNCT	O
It	PRON	O
wass	VERB	B-verb.stative
cool	ADJ	O
thou(	ADV	O
:	PUNCT	O

RT	X	O
@PLLGirls	PROPN	O
:	PUNCT	O
Episodes	NOUN	B-noun.communication
1-10	NUM	O
of	ADP	O
Pretty	PROPN	B-noun.communication
Little	PROPN	I-noun.communication
Liars	PROPN	I-noun.communication
will	AUX	O
air	VERB	B-verb.communication
in	ADP	O
the	DET	O
UK	PROPN	B-noun.location
on	ADP	O
October	PROPN	B-noun.time
18	NUM	O
!	PUNCT	O

@Loserface_Laura	PROPN	O
when	ADV	O
mike	PROPN	B-noun.person
lets	VERB	B-verb.social
me	PRON	O
know	VERB	B-verb.cognition
,	PUNCT	O
I	PROPN	B-noun.person
will	AUX	O
let	VERB	B-verb.social
you	PRON	O
know	VERB	B-verb.cognition
.	PUNCT	O
I	PRON	O
mean	VERB	B-verb.cognition
everyone	NOUN	B-noun.person
might	AUX	O
just	ADV	O
switch	VERB	B-verb.change
out	PART	O
a	DET	O
lot	NOUN	B-noun.quantity
.	PUNCT	O

@CULTOFMIKEY	PROPN	O
It	PRON	O
's	VERB	B-verb.stative
too	ADV	O
long	ADJ	O
,	PUNCT	O
and	CONJ	O
it	PRON	O
just	ADV	O
...	PUNCT	O
I	PRON	O
do	AUX	O
n't	ADV	O
know	VERB	B-verb.cognition
,	PUNCT	O
it	PRON	O
sounds	VERB	B-verb.perception
cliche	NOUN	B-noun.communication
.	PUNCT	O
And	CONJ	O
dumb	ADJ	O
.	PUNCT	O
My	PRON	O
sister	NOUN	B-noun.person
wants	VERB	B-verb.emotion
to	PART	O
cry	VERB	B-verb.emotion
she	PRON	O
hates	VERB	B-verb.emotion
it	PRON	O
so	ADV	O
much	ADJ	O
.	PUNCT	O

Goin	VERB	B-verb.motion
to	PART	O
my	PRON	O
BEST	ADJ	O
friends	NOUN	B-noun.person
birthday	NOUN	B-noun.act
party	NOUN	I-noun.act
2day	NOUN	B-noun.time
.	PUNCT	O
As	ADP	O
u	PRON	O
can	AUX	O
see	VERB	B-verb.perception
her	PRON	O
name	NOUN	B-noun.attribute
is	VERB	B-verb.stative
taylor	PROPN	B-noun.person
and	CONJ	O
i	PRON	O
love	VERB	B-verb.emotion
her	PRON	O
like	ADP	O
a	DET	O
sister	NOUN	B-noun.person
!	PUNCT	O
~HAPPY	ADJ	O
B-DAY	NOUN	B-noun.act
TAYLOR	PROPN	B-noun.person
!!!	PUNCT	O
LUVZ	VERB	B-verb.emotion
YA~	PRON	O

the	DET	O
day	NOUN	B-noun.time
you	PRON	O
